PCTNUM,PRECINCTNA,CDE_COUNTY,COUNTYNAME,Registered Voters,Harris,Trump,Oliver,Stein,Write-in,PresTot,Gallego,Lake,Quintana,Write-in,SenTot,Engel,Ciscomani,Eastwood,Write-in,"GRIJALVA, RAÃšL M.","BUTIEREZ SR., DANIEL FRANCIS",Write-in,"SHAH, AMISH","SCHWEIKERT, DAVID",Write-in,"NEZ, JONATHAN","CRANE, ELI",Write-in,"ANSARI, YASSAMIN","ZINK, JEFF","AVERSA, ALAN",Write-in,"STANTON, GREG","COOPER, KELLY","BECK-JONES, VINCENT",Write-in,"SCHAFFNER, KATRINA","BIGGS, ANDY",Write-in,"WHITTEN, GREGORY","HAMADEH, ABRAHAM ""ABE""",Write-in,"SMITH, QUACY","GOSAR, PAUL",Write-in
MC0736,0736 SARIVAL,MC,Maricopa,5030,1426,2394,18,11,5,3854,1553,2174,67,7,3801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350,2269,3
MC0737,0737 SCOTTSDALE,MC,Maricopa,2683,1078,1230,11,15,7,2341,1134,1115,33,6,2288,0,0,0,0,0,0,0,1044,1185,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0738,0738 SCUDDER,MC,Maricopa,3782,1961,1193,20,33,10,3217,2044,1052,68,10,3174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1935,1107,63,2,0,0,0,0,0,0,0,0,0
MC0739,0739 SELLS,MC,Maricopa,4768,1497,2559,20,17,6,4099,1664,2313,78,5,4060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1476,2417,5
MC0740,0740 SENNIA VISTA,MC,Maricopa,4651,1832,959,10,23,9,2833,1988,753,80,3,2824,0,0,0,0,0,0,0,0,0,0,0,0,0,1849,769,59,5,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0741,0741 SENTINEL,MC,Maricopa,53,15,12,0,0,0,27,16,12,0,0,28,0,0,0,0,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0742,0742 SENTRY,MC,Maricopa,2079,938,864,5,10,3,1820,999,759,19,1,1778,0,0,0,0,0,0,0,891,845,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0743,0743 SEVILLA,MC,Maricopa,5371,2014,1032,15,20,11,3092,2131,853,91,8,3083,0,0,0,0,0,0,0,0,0,0,0,0,0,1954,903,64,4,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0744,0744 SEVILLE,MC,Maricopa,6448,2048,3432,25,19,31,5555,2199,3177,68,18,5462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1960,3324,7,0,0,0,0,0,0
MC0745,0745 SHADOW ROCK,MC,Maricopa,2657,1220,1075,14,8,16,2333,1293,956,28,7,2284,0,0,0,0,0,0,0,1187,1054,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0746,0746 SHADY GLEN,MC,Maricopa,2369,785,903,6,12,11,1717,835,786,70,4,1695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,782,787,1,0,0,0
MC0747,0747 SHALIMAR,MC,Maricopa,1346,725,406,11,6,4,1152,758,356,16,3,1133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724,381,13,1,0,0,0,0,0,0,0,0,0
MC0748,0748 SHASTA,MC,Maricopa,2977,1183,1506,9,4,7,2709,1258,1388,45,3,2694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1158,1402,10,0,0,0
MC0749,0749 SHAW BUTTE,MC,Maricopa,3155,1213,1039,18,20,8,2298,1295,907,63,5,2270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1238,907,3,0,0,0
MC0750,0750 SHEA,MC,Maricopa,936,438,400,0,0,4,842,460,362,17,4,843,0,0,0,0,0,0,0,429,386,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0751,0751 SHEENA,MC,Maricopa,2990,1367,1226,8,10,8,2619,1422,1114,42,7,2585,0,0,0,0,0,0,0,1324,1185,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0752,0752 SHEFFIELD,MC,Maricopa,463,214,170,1,2,1,388,225,142,10,0,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,158,7,0,0,0,0,0,0,0,0,0,0
MC0753,0753 SIERRA HILLS,MC,Maricopa,3589,1404,1777,13,19,16,3229,1495,1651,37,6,3189,0,0,0,0,0,0,0,1346,1806,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0754,0754 SIERRA MADRE,MC,Maricopa,3561,1254,1555,25,10,12,2856,1384,1382,54,6,2826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1206,1486,1,0,0,0,0,0,0
MC0755,0755 SIERRA PASS,MC,Maricopa,5016,2181,2230,18,14,19,4462,2340,1982,57,8,4387,0,0,0,0,0,0,0,2099,2205,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0756,0756 SIERRA VERDE,MC,Maricopa,2180,801,1008,7,9,5,1830,841,925,31,2,1799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779,942,5,0,0,0
MC0757,0757 SIERRA VISTA,MC,Maricopa,3124,1504,504,16,11,7,2042,1590,402,41,0,2033,0,0,0,0,0,0,0,0,0,0,0,0,0,1478,433,34,3,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0758,0758 SIESTA,MC,Maricopa,1516,510,698,6,13,5,1232,550,637,32,0,1219,0,0,0,0,0,0,0,485,681,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0759,0759 SILVER CREEK,MC,Maricopa,4483,1215,2615,17,13,11,3871,1343,2405,61,12,3821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140,2520,2,0,0,0,0,0,0
MC0760,0760 SILVER SPUR,MC,Maricopa,4647,1832,2225,18,25,22,4122,1968,2031,50,6,4055,0,0,0,0,0,0,0,1753,2240,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0761,0761 SILVERADO,MC,Maricopa,5015,2225,891,19,42,13,3190,2295,745,109,6,3155,0,0,0,0,0,0,0,0,0,0,0,0,0,2146,779,84,6,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0762,0762 SIMIS,MC,Maricopa,3529,1962,1072,14,17,11,3076,2045,930,55,7,3037,0,0,0,0,0,0,0,1889,1054,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0763,0763 SKY HAWK,MC,Maricopa,1320,487,729,3,2,2,1223,519,688,16,0,1223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491,694,0,0,0,0
MC0764,0764 SKY VIEW,MC,Maricopa,2216,748,992,10,5,10,1765,808,893,37,7,1745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,747,907,8,0,0,0
MC0765,0765 SLEEPY RANCH,MC,Maricopa,3332,1115,1778,24,10,13,2940,1214,1613,54,10,2891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1071,1712,6,0,0,0
MC0766,0766 SOLANO,MC,Maricopa,1758,882,505,8,6,5,1406,936,441,17,1,1395,0,0,0,0,0,0,0,864,491,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0767,0767 SOLCITO,MC,Maricopa,1448,766,532,4,10,5,1317,812,452,32,3,1299,0,0,0,0,0,0,0,751,521,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0768,0768 SOLEDAD,MC,Maricopa,4241,1435,1091,15,16,6,2563,1506,934,83,4,2527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1385,975,2
MC0769,0769 SONOQUI,MC,Maricopa,5155,1083,3401,16,7,18,4525,1223,3178,57,21,4479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040,3277,12,0,0,0,0,0,0
MC0770,0770 SOSSAMAN,MC,Maricopa,4969,1228,3055,18,14,13,4328,1352,2849,69,8,4278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1188,2918,7,0,0,0,0,0,0
MC0771,0771 SOUTH MTN HIGH,MC,Maricopa,2910,1220,413,7,24,8,1672,1274,347,42,3,1666,0,0,0,0,0,0,0,0,0,0,0,0,0,1170,362,41,3,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0772,0772 SOUTH MTN PARK,MC,Maricopa,303,151,96,1,2,1,251,162,86,4,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,149,87,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0773,0773 SOUTH MTN PARK EAST,MC,Maricopa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0774,0774 SOUTH MTN PARK NE,MC,Maricopa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0775,0775 SOUTH MTN PARK SE,MC,Maricopa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0776,0776 SOUTH MTN PARK SOUTH,MC,Maricopa,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0777,0777 SOUTH MTN PARK SW,MC,Maricopa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0778,0778 SOUTHERN,MC,Maricopa,3938,1651,492,9,22,4,2178,1747,352,73,3,2175,0,0,0,0,0,0,0,0,0,0,0,0,0,1630,381,56,2,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0779,0779 SPANISH GARDEN,MC,Maricopa,2487,864,1226,9,4,7,2110,904,1134,35,5,2078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814,1139,2,0,0,0
MC0780,0780 SPRINGFIELD,MC,Maricopa,2298,1091,813,6,12,0,1922,1145,690,49,2,1886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1058,756,34,1,0,0,0,0,0,0,0,0,0
MC0781,0781 SPRINGS,MC,Maricopa,1738,805,662,7,16,7,1497,861,578,36,3,1478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,772,635,29,0,0,0,0,0,0,0,0,0,0
MC0782,0782 SPRUCE,MC,Maricopa,2132,723,412,16,7,3,1161,739,371,42,2,1154,0,0,0,0,0,0,0,684,405,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0783,0783 SPUR,MC,Maricopa,5555,2008,2578,23,31,15,4655,2161,2330,89,10,4590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1916,2510,3,0,0,0,0,0,0
MC0784,0784 ST CHRISTOPHER,MC,Maricopa,1350,527,642,5,4,0,1178,545,599,27,1,1172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525,598,3,0,0,0
MC0785,0785 ST FRANCIS,MC,Maricopa,1976,910,601,10,4,5,1530,959,515,34,5,1513,0,0,0,0,0,0,0,895,566,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0786,0786 ST MORITZ,MC,Maricopa,2355,754,1045,11,13,3,1826,817,926,50,2,1795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,728,977,1,0,0,0
MC0787,0787 STARDUST,MC,Maricopa,1413,476,802,3,1,2,1284,507,750,12,1,1270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470,747,2,0,0,0
MC0788,0788 STARLIGHT,MC,Maricopa,2272,733,402,8,4,4,1151,827,272,45,0,1144,0,0,0,0,0,0,0,0,0,0,0,0,0,754,296,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0789,0789 STELLA,MC,Maricopa,2256,858,529,6,10,7,1410,884,455,56,1,1396,0,0,0,0,0,0,0,0,0,0,0,0,0,814,489,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0790,0790 STELLAR,MC,Maricopa,4726,2170,1786,26,39,10,4031,2279,1575,102,12,3968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2118,1716,66,1,0,0,0,0,0,0,0,0,0
MC0791,0791 STONEGATE,MC,Maricopa,1968,743,1013,3,5,11,1775,812,908,17,4,1741,0,0,0,0,0,0,0,717,1027,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0792,0792 STRADA,MC,Maricopa,96,36,31,0,0,0,67,38,26,1,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,27,3,0,0,0,0,0,0,0,0,0,0
MC0793,0793 STUMP,MC,Maricopa,1546,720,423,2,6,2,1153,757,344,33,3,1137,0,0,0,0,0,0,0,0,0,0,0,0,0,704,350,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0794,0794 SUMMERSIDE,MC,Maricopa,3837,1824,1289,24,38,11,3186,1960,1102,75,7,3144,0,0,0,0,0,0,0,0,0,0,0,0,0,1788,1201,54,3,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0795,0795 SUMMERSTAR,MC,Maricopa,1344,542,668,5,3,3,1221,568,618,23,0,1209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524,634,3,0,0,0
MC0796,0796 SUN AIRE,MC,Maricopa,3618,1243,1535,19,16,6,2819,1312,1374,76,10,2772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1261,1385,3,0,0,0
MC0797,0797 SUN CITY,MC,Maricopa,2889,1036,1449,10,12,8,2515,1120,1326,55,5,2506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1062,1336,8,0,0,0
MC0798,0798 SUN DEVIL,MC,Maricopa,1692,842,511,6,7,3,1369,877,430,26,2,1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,796,475,26,1,0,0,0,0,0,0,0,0,0
MC0799,0799 SUN GROVES,MC,Maricopa,3991,1495,1809,15,19,10,3348,1594,1630,61,9,3294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1424,1759,1,0,0,0,0,0,0
MC0800,0800 SUN LAKES COUNTRY CLUB,MC,Maricopa,2437,953,1186,6,3,7,2155,1018,1069,46,2,2135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,888,1177,2,0,0,0,0,0,0
MC0801,0801 SUN TRAILS,MC,Maricopa,4845,1525,2226,35,18,23,3827,1652,2010,100,11,3773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1459,2114,62,4,0,0,0,0,0,0,0,0,0
MC0802,0802 SUN VALLEY,MC,Maricopa,1142,365,727,0,1,2,1095,381,694,6,1,1082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,725,1
MC0803,0803 SUNBURST,MC,Maricopa,2108,670,897,15,8,4,1594,736,780,45,5,1566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679,781,3,0,0,0
MC0804,0804 SUNCLIFF,MC,Maricopa,2224,799,802,5,8,3,1617,842,721,41,4,1608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,794,727,1,0,0,0
MC0805,0805 SUNDANCE,MC,Maricopa,2179,698,799,9,12,1,1519,742,696,55,2,1495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,728,706,2,0,0,0
MC0806,0806 SUNDANCE WEST,MC,Maricopa,5559,1857,2175,15,29,6,4082,1979,1932,119,10,4040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1810,2079,2
MC0807,0807 SUNDOWN,MC,Maricopa,2453,1006,1175,10,2,18,2211,1074,1069,19,3,2165,0,0,0,0,0,0,0,943,1150,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0808,0808 SUNFLOWER,MC,Maricopa,7,0,6,0,0,0,6,0,6,1,0,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0809,0809 SUNLAND,MC,Maricopa,3152,1150,437,11,9,8,1615,1224,327,58,0,1609,0,0,0,0,0,0,0,0,0,0,0,0,0,1131,350,40,3,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0810,0810 SUNLAND VILLAGE,MC,Maricopa,5896,2040,2899,31,23,24,5017,2221,2590,123,11,4945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1916,2819,4,0,0,0,0,0,0
MC0811,0811 SUNNY HIGH,MC,Maricopa,4997,2627,1711,28,16,18,4400,2778,1516,63,11,4368,0,0,0,0,0,0,0,2564,1710,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0812,0812 SUNNYSIDE,MC,Maricopa,1236,465,593,6,6,6,1076,505,537,17,1,1060,0,0,0,0,0,0,0,466,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0813,0813 SUNNYSLOPE,MC,Maricopa,2124,974,570,5,17,5,1571,1020,486,48,1,1555,0,0,0,0,0,0,0,962,545,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0814,0814 SUNNYVALE,MC,Maricopa,5408,1658,2912,21,17,19,4627,1823,2637,76,12,4548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1567,2805,4,0,0,0,0,0,0
MC0815,0815 SUNRISE,MC,Maricopa,3991,1327,1512,14,16,10,2879,1407,1323,77,7,2814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1276,1335,6,0,0,0
MC0816,0816 SUNSET HILLS,MC,Maricopa,4704,1384,2304,17,21,13,3739,1491,2097,83,14,3685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1310,2207,7
MC0817,0817 SUNSET RIDGE,MC,Maricopa,1229,560,391,4,3,1,959,600,322,28,0,950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543,354,0
MC0818,0818 SUNUP,MC,Maricopa,2152,796,834,8,15,6,1659,843,746,53,2,1644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798,746,2,0,0,0
MC0819,0819 SUPAI,MC,Maricopa,3879,1606,1464,19,17,12,3118,1716,1246,67,4,3033,0,0,0,0,0,0,0,1567,1318,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0820,0820 SURPRISE,MC,Maricopa,2750,956,821,6,5,8,1796,1012,710,56,1,1779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,892,763,1
MC0821,0821 SURPRISE FARMS,MC,Maricopa,3707,1099,1759,20,22,7,2907,1176,1613,78,4,2871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1071,1657,2
MC0822,0822 SURREY,MC,Maricopa,2127,747,656,14,13,3,1433,789,569,53,2,1413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,766,577,4,0,0,0
MC0823,0823 SUTTON,MC,Maricopa,1875,816,846,5,13,3,1683,843,773,34,4,1654,0,0,0,0,0,0,0,771,851,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0824,0824 SWEETWATER,MC,Maricopa,2891,988,1261,15,6,8,2278,1056,1099,59,8,2222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,984,1143,4,0,0,0
MC0825,0825 TABLE MESA,MC,Maricopa,63,10,39,1,0,0,50,12,38,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,32,0,0,0,0
MC0826,0826 TARO,MC,Maricopa,3372,1123,1391,14,11,7,2546,1234,1218,55,11,2518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1121,1224,6,0,0,0
MC0827,0827 TARTESSO,MC,Maricopa,6139,1486,2857,38,23,12,4416,1639,2597,96,14,4346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1499,2681,11
MC0828,0828 TATUM,MC,Maricopa,4148,1726,2002,11,19,10,3768,1830,1815,45,5,3695,0,0,0,0,0,0,0,1666,1950,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0829,0829 TERRAVITA,MC,Maricopa,5162,1773,2925,15,3,24,4740,1897,2746,36,9,4688,0,0,0,0,0,0,0,1705,2937,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0830,0830 TESSERA,MC,Maricopa,924,451,230,4,13,2,700,474,180,27,0,681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,190,23,0,0,0,0,0,0,0,0,0,0
MC0831,0831 THOMAS,MC,Maricopa,879,428,271,1,5,5,710,463,233,5,2,703,0,0,0,0,0,0,0,432,253,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0832,0832 THUNDERHILL,MC,Maricopa,3771,1717,1558,16,22,17,3330,1849,1382,51,8,3290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682,1514,23,2,0,0,0,0,0,0,0,0,0
MC0833,0833 TIERRA ESTE,MC,Maricopa,2155,654,1035,14,8,5,1716,693,951,42,5,1691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,621,998,22,4,0,0,0,0,0,0,0,0,0
MC0834,0834 TIERRA MADRE,MC,Maricopa,3556,1124,1921,24,22,13,3104,1241,1773,40,3,3057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1092,1866,3,0,0,0,0,0,0
MC0835,0835 TIERRA NORTE,MC,Maricopa,615,243,246,0,6,0,495,244,225,12,1,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,230,0,0,0,0
MC0836,0836 TIGER MOUNTAIN,MC,Maricopa,2290,863,1279,4,3,7,2156,910,1200,16,2,2128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,809,1268,3
MC0837,0837 TILLMAN,MC,Maricopa,4216,1174,2440,22,9,6,3651,1301,2220,77,6,3604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1113,2333,2
MC0838,0838 TOLLESON,MC,Maricopa,3378,1456,673,7,10,3,2149,1543,520,52,4,2119,0,0,0,0,1462,506,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0839,0839 TONOPAH,MC,Maricopa,2265,414,1079,9,5,4,1511,483,964,49,1,1497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414,1023,1
MC0840,0840 TONTO,MC,Maricopa,4568,1515,2202,28,19,13,3777,1634,1966,101,16,3717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1456,2099,64,3,0,0,0,0,0,0,0,0,0
MC0841,0841 TOPEKA,MC,Maricopa,1961,861,808,10,8,11,1698,917,740,25,5,1687,0,0,0,0,0,0,0,835,802,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0842,0842 TORTILLA FLAT,MC,Maricopa,14,1,6,0,0,0,7,0,7,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0843,0843 TOWNE MEADOWS,MC,Maricopa,3071,1099,1493,20,16,15,2643,1194,1352,43,11,2600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1042,1432,7,0,0,0,0,0,0
MC0844,0844 TOWNLEY,MC,Maricopa,990,408,212,3,6,2,631,411,187,26,0,624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,205,0,0,0,0
MC0845,0845 TRADITIONS,MC,Maricopa,2926,971,1548,7,5,8,2539,1059,1418,44,5,2526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,937,1453,4,0,0,0
MC0846,0846 TRAILSIDE,MC,Maricopa,3972,1789,897,16,26,5,2733,1869,739,95,3,2706,0,0,0,0,0,0,0,0,0,0,0,0,0,1730,790,74,2,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0847,0847 TRAMONTO,MC,Maricopa,3846,1162,2075,14,9,17,3277,1258,1923,36,11,3228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1113,1939,2,0,0,0
MC0848,0848 TRES,MC,Maricopa,6,0,5,0,0,0,5,1,4,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0849,0849 TRES RIOS,MC,Maricopa,2994,1198,712,10,9,4,1933,1285,571,60,0,1916,0,0,0,0,1195,578,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0850,0850 TREVOR BROWNE,MC,Maricopa,2247,800,347,6,7,4,1164,843,283,37,2,1165,0,0,0,0,0,0,0,0,0,0,0,0,0,793,292,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0851,0851 TRILOGY,MC,Maricopa,4454,1438,2240,21,23,14,3736,1562,2030,67,8,3667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1377,2157,9,0,0,0,0,0,0
MC0852,0852 TUCKEY,MC,Maricopa,1351,443,227,3,4,1,678,466,180,24,1,671,0,0,0,0,0,0,0,0,0,0,0,0,0,425,180,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0853,0853 TULANE,MC,Maricopa,3195,1714,833,10,23,18,2598,1780,699,80,8,2567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1656,772,62,0,0,0,0,0,0,0,0,0,0
